Premium Price,Conversion,Customer Age,Customer Gender,Location,Vehicle Make,Vehicle Age,Coverage Type,Claims History,Discounts Offered,Policy Duration,Customer Loyalty,Marketing Channel,Competitor Pricing,Sales Campaigns
648,0.0,47,Female,Suburban,Chevrolet,7,Collision,2,367,6,2,Television,615,4
1465,0.0,49,Other,Urban,Ford,18,Collision,4,491,6,7,Television,1432,0
938,0.0,40,Other,Suburban,BMW,15,Liability,1,34,6,7,Social Media,829,3
1216,0.0,19,Male,Suburban,Mercedes,13,Comprehensive,2,147,6,6,Social Media,1293,4
947,0.0,24,Female,Rural,Volkswagen,19,Comprehensive,0,494,6,6,Agent,1068,3
713,0.0,51,Other,Urban,Nissan,9,Comprehensive,1,358,6,0,Television,717,3
511,0.0,49,Female,Rural,Nissan,1,Liability,3,296,6,8,Agent,601,3
531,0.0,56,Female,Rural,Toyota,15,Comprehensive,4,121,12,2,Referral,357,4
777,0.0,49,Female,Urban,Honda,12,Third-Party,0,412,6,7,Television,953,2
258,0.0,60,Other,Urban,Honda,4,Comprehensive,3,398,6,1,Referral,215,2
113,0.0,60,Male,Rural,Nissan,17,Comprehensive,0,467,12,0,Online,-59,4
472,0.0,31,Female,Rural,Ford,19,Collision,4,31,12,0,Social Media,434,1
324,0.0,20,Other,Rural,Kia,10,Third-Party,2,140,12,7,Social Media,160,0
1196,0.0,63,Female,Urban,Nissan,4,Liability,3,390,6,8,Agent,1149,4
1372,0.0,49,Male,Urban,Hyundai,12,Third-Party,3,377,6,2,Social Media,1175,1
610,0.0,60,Female,Rural,Toyota,0,Comprehensive,1,309,6,6,Referral,508,4
702,0.0,53,Other,Urban,Ford,5,Collision,2,15,12,1,Social Media,895,0
315,0.0,34,Female,Urban,Mercedes,10,Liability,4,265,6,7,Television,483,4
1087,0.0,65,Female,Urban,Ford,9,Third-Party,1,248,12,2,Online,1074,3
1343,0.0,20,Female,Suburban,Ford,0,Third-Party,3,183,6,9,Agent,1390,4
939,0.0,27,Male,Suburban,BMW,15,Comprehensive,0,193,6,9,Agent,748,1
826,0.0,64,Female,Rural,Nissan,12,Comprehensive,4,498,12,4,Agent,655,4
1344,0.0,57,Other,Suburban,Chevrolet,15,Liability,1,165,6,6,Television,1218,2
653,0.0,35,Female,Rural,Mercedes,14,Comprehensive,2,52,12,8,Social Media,596,4
1165,0.0,20,Female,Rural,Honda,6,Collision,0,81,12,0,Television,1355,1
775,0.0,56,Female,Urban,Chevrolet,13,Liability,1,33,6,4,Referral,692,4
972,0.0,27,Male,Rural,Chevrolet,10,Comprehensive,4,340,12,0,Social Media,811,2
382,0.0,69,Other,Rural,Chevrolet,12,Liability,0,84,12,1,Television,182,4
1181,0.0,26,Female,Rural,Toyota,4,Third-Party,1,384,6,9,Referral,1281,0
933,0.0,63,Other,Rural,Chevrolet,17,Liability,1,206,12,3,Referral,995,2
636,0.0,63,Other,Urban,Chevrolet,2,Third-Party,4,201,12,9,Television,817,0
1196,0.0,28,Male,Urban,Mercedes,11,Liability,2,58,6,2,Television,1292,2
1022,0.0,50,Other,Rural,Hyundai,6,Comprehensive,0,354,6,9,Online,1145,1
1252,0.0,53,Female,Suburban,Kia,19,Third-Party,1,24,12,4,Television,1053,4
941,0.0,43,Male,Suburban,Mercedes,14,Liability,4,415,6,5,Agent,1013,4
1047,0.0,44,Male,Rural,Mercedes,0,Collision,1,30,12,0,Social Media,1239,0
764,0.0,55,Other,Urban,Nissan,18,Comprehensive,4,73,6,8,Referral,702,2
1248,0.0,39,Male,Rural,Nissan,9,Liability,4,380,12,9,Agent,1347,1
166,0.0,43,Other,Rural,Toyota,13,Liability,1,2,6,1,Agent,48,2
105,0.0,39,Other,Urban,Volkswagen,14,Third-Party,4,341,6,7,Referral,174,3
736,0.0,22,Male,Suburban,Toyota,1,Third-Party,0,101,12,8,Social Media,614,0
413,0.0,52,Female,Rural,Hyundai,16,Comprehensive,4,193,12,0,Online,399,2
1449,0.0,19,Other,Urban,Chevrolet,9,Third-Party,2,214,12,1,Online,1436,0
664,0.0,52,Male,Urban,Hyundai,4,Liability,2,120,12,2,Agent,496,3
925,0.0,26,Male,Rural,Volkswagen,5,Liability,4,424,12,8,Agent,854,2
605,0.0,68,Other,Urban,Hyundai,5,Third-Party,0,359,6,2,Television,406,2
1205,0.0,68,Other,Rural,Mercedes,5,Comprehensive,3,317,12,5,Online,1064,0
1125,0.0,66,Other,Suburban,Hyundai,13,Collision,3,180,12,8,Online,1046,3
303,0.0,35,Other,Rural,Chevrolet,12,Liability,0,343,6,6,Social Media,184,1
761,0.0,60,Female,Suburban,Honda,12,Liability,2,479,6,9,Television,718,4
904,0.0,29,Female,Urban,Honda,9,Third-Party,4,376,12,5,Referral,916,0
503,0.0,20,Female,Rural,Volkswagen,15,Collision,1,32,12,1,Referral,594,0
1226,0.0,35,Female,Urban,Ford,6,Liability,4,240,12,5,Social Media,1143,4
635,0.0,55,Male,Rural,Mercedes,2,Collision,4,90,12,9,Referral,501,2
1491,0.0,24,Other,Urban,Hyundai,14,Collision,3,140,12,0,Online,1435,0
1335,0.0,50,Male,Suburban,Hyundai,4,Liability,4,484,12,6,Agent,1515,1
676,0.0,23,Male,Rural,Volkswagen,7,Collision,3,38,12,5,Television,548,3
1332,0.0,35,Female,Urban,Volkswagen,4,Collision,1,28,12,7,Referral,1292,2
862,0.0,62,Male,Rural,Toyota,1,Third-Party,4,104,6,1,Referral,718,0
216,0.0,39,Female,Rural,Nissan,18,Third-Party,0,24,6,0,Referral,241,1
727,0.0,68,Other,Suburban,Toyota,10,Collision,4,493,12,8,Referral,827,4
848,0.0,56,Female,Urban,Hyundai,10,Comprehensive,0,274,12,8,Agent,829,2
204,0.0,68,Other,Rural,Honda,2,Collision,3,448,6,9,Agent,318,1
594,0.0,26,Female,Rural,Toyota,12,Liability,4,98,6,6,Social Media,401,0
145,0.0,52,Male,Rural,Volkswagen,19,Comprehensive,3,15,12,0,Online,312,4
922,0.0,40,Male,Rural,Nissan,18,Third-Party,0,71,12,1,Referral,1091,0
1454,0.0,29,Female,Rural,Ford,14,Comprehensive,3,198,6,8,Social Media,1524,3
1339,0.0,69,Other,Urban,Nissan,5,Third-Party,2,84,6,4,Online,1265,0
1081,0.0,41,Other,Rural,BMW,12,Comprehensive,0,458,12,1,Agent,1039,4
1059,0.0,67,Female,Rural,Nissan,17,Collision,3,217,6,4,Referral,922,3
944,0.0,57,Male,Rural,Kia,17,Third-Party,4,443,6,0,Agent,748,3
548,0.0,26,Other,Urban,Nissan,0,Liability,3,462,6,9,Referral,517,2
635,0.0,30,Female,Rural,Ford,10,Comprehensive,1,184,6,4,Agent,796,0
610,0.0,57,Other,Rural,Ford,15,Collision,0,172,12,6,Social Media,694,2
639,0.0,59,Male,Suburban,Nissan,0,Comprehensive,3,435,12,7,Social Media,836,4
115,0.0,34,Other,Suburban,Honda,18,Comprehensive,2,261,6,2,Agent,94,2
342,0.0,24,Female,Rural,Chevrolet,7,Liability,1,443,12,3,Agent,322,2
1330,0.0,34,Other,Rural,Nissan,18,Comprehensive,0,292,6,1,Television,1142,4
1011,0.0,67,Other,Suburban,Ford,15,Liability,1,309,12,0,Referral,1114,3
1394,0.0,41,Male,Urban,Ford,2,Third-Party,4,3,12,9,Television,1405,0
860,0.0,19,Male,Urban,Hyundai,1,Liability,2,466,12,7,Agent,774,2
804,0.0,52,Male,Suburban,Toyota,11,Liability,4,174,6,6,Social Media,639,1
214,0.0,45,Male,Rural,Honda,9,Third-Party,3,340,6,7,Referral,40,3
1422,0.0,36,Female,Suburban,Kia,1,Liability,1,164,6,4,Social Media,1450,2
496,0.0,50,Other,Urban,Chevrolet,4,Collision,4,234,12,4,Agent,422,1
493,0.0,38,Other,Suburban,BMW,4,Comprehensive,3,465,12,0,Television,389,4
1198,0.0,27,Other,Urban,Honda,5,Liability,2,169,12,8,Referral,1090,2
1077,0.0,63,Other,Rural,Hyundai,2,Comprehensive,4,175,12,2,Television,967,0
1226,0.0,62,Female,Rural,BMW,9,Liability,1,227,12,0,Referral,1285,3
396,0.0,26,Male,Rural,Nissan,4,Third-Party,4,188,12,3,Social Media,398,2
1101,0.0,55,Other,Urban,Nissan,19,Third-Party,2,498,6,3,Online,1117,0
277,0.0,23,Other,Suburban,Hyundai,4,Comprehensive,3,445,12,7,Referral,196,2
1338,0.0,68,Male,Rural,Ford,14,Comprehensive,4,438,12,9,Agent,1270,1
1066,0.0,59,Male,Urban,Honda,16,Comprehensive,4,420,6,9,Referral,916,3
414,0.0,52,Other,Rural,Chevrolet,16,Third-Party,0,14,6,4,Agent,279,0
1162,0.0,35,Male,Suburban,Volkswagen,17,Comprehensive,3,485,12,9,Online,1001,0
358,0.0,36,Other,Rural,Toyota,9,Liability,0,253,12,4,Online,277,4
106,0.0,22,Other,Urban,Hyundai,6,Liability,0,58,6,0,Social Media,278,3
148,0.0,42,Other,Urban,BMW,10,Comprehensive,2,446,6,3,Social Media,230,2
260,0.0,28,Other,Rural,Chevrolet,13,Third-Party,2,246,6,7,Online,268,1
275,0.0,27,Other,Rural,Volkswagen,8,Liability,1,449,6,7,Referral,256,2
1125,0.0,34,Other,Urban,Hyundai,16,Third-Party,3,297,12,3,Referral,1302,1
1100,0.0,53,Male,Rural,Honda,1,Third-Party,3,371,6,2,Social Media,1102,4
554,0.0,43,Female,Rural,Chevrolet,16,Third-Party,2,158,12,3,Referral,362,0
375,0.0,48,Female,Rural,Toyota,16,Comprehensive,2,261,12,5,Referral,441,1
597,0.0,49,Other,Suburban,Honda,19,Third-Party,0,274,12,2,Referral,787,0
775,0.0,38,Male,Suburban,Kia,9,Third-Party,2,165,6,2,Referral,803,0
1151,0.0,35,Other,Suburban,BMW,11,Comprehensive,4,121,12,8,Agent,1020,2
1456,0.0,35,Male,Rural,Volkswagen,11,Collision,3,462,6,2,Social Media,1285,1
1124,0.0,18,Other,Urban,Toyota,14,Liability,1,416,12,0,Online,1016,1
1311,0.0,31,Other,Rural,Toyota,8,Comprehensive,0,359,6,2,Online,1333,0
155,0.0,25,Female,Rural,Honda,17,Liability,4,345,6,7,Agent,287,1
646,0.0,19,Male,Suburban,Hyundai,15,Comprehensive,2,180,12,8,Social Media,563,3
1235,0.0,68,Male,Urban,Hyundai,6,Comprehensive,1,253,12,3,Agent,1372,4
1433,0.0,32,Female,Suburban,Toyota,13,Comprehensive,2,413,6,5,Social Media,1564,3
135,0.0,51,Female,Urban,Chevrolet,3,Liability,4,125,12,9,Agent,185,2
538,0.0,53,Female,Rural,Volkswagen,2,Comprehensive,1,330,6,7,Referral,513,2
694,0.0,18,Female,Rural,Ford,11,Comprehensive,2,109,12,6,Agent,866,3
1448,0.0,68,Male,Rural,Chevrolet,15,Comprehensive,4,448,6,7,Agent,1456,4
406,0.0,38,Male,Urban,Nissan,3,Liability,4,141,12,2,Television,471,1
718,0.0,59,Female,Suburban,Nissan,3,Collision,1,121,6,3,Social Media,658,4
1232,0.0,18,Other,Suburban,BMW,2,Comprehensive,4,9,12,0,Referral,1091,4
1495,0.0,49,Other,Suburban,Nissan,8,Comprehensive,2,254,6,3,Agent,1573,1
456,0.0,37,Other,Urban,Mercedes,13,Comprehensive,1,16,6,4,Referral,541,1
280,0.0,64,Other,Urban,Ford,11,Comprehensive,0,202,6,1,Social Media,199,1
1479,0.0,53,Male,Rural,Hyundai,9,Comprehensive,4,489,12,0,Online,1595,1
167,0.0,56,Male,Suburban,BMW,13,Collision,2,14,12,4,Television,250,0
391,0.0,47,Male,Urban,Ford,11,Third-Party,1,459,6,7,Television,341,3
791,0.0,24,Other,Suburban,Mercedes,11,Third-Party,0,2,12,7,Social Media,895,0
280,0.0,39,Female,Suburban,Kia,1,Comprehensive,0,405,12,8,Television,280,3
533,0.0,67,Other,Urban,BMW,18,Liability,3,241,12,7,Online,430,3
1013,0.0,62,Male,Urban,Ford,12,Collision,3,311,6,6,Referral,1180,3
165,0.0,27,Other,Rural,Kia,9,Collision,1,186,6,0,Agent,-10,4
1144,0.0,25,Female,Rural,Kia,0,Collision,4,281,6,9,Social Media,1323,3
483,0.0,44,Female,Rural,Nissan,0,Third-Party,2,102,12,0,Social Media,619,1
138,0.0,27,Other,Suburban,Kia,7,Liability,4,234,12,7,Television,5,4
1408,0.0,31,Male,Suburban,Ford,5,Third-Party,2,177,12,4,Agent,1285,4
921,0.0,63,Male,Rural,Nissan,19,Collision,2,496,12,5,Television,978,0
701,0.0,69,Male,Suburban,Mercedes,2,Third-Party,3,86,6,3,Television,804,2
884,0.0,28,Other,Suburban,Chevrolet,12,Third-Party,3,463,12,3,Referral,753,4
1459,0.0,23,Male,Suburban,Chevrolet,11,Comprehensive,4,316,12,9,Referral,1656,1
1311,0.0,38,Other,Suburban,Mercedes,19,Comprehensive,1,252,6,8,Television,1443,4
770,0.0,50,Male,Urban,Hyundai,15,Comprehensive,2,310,12,7,Online,900,0
1366,0.0,36,Female,Urban,Kia,10,Collision,3,191,12,3,Social Media,1269,4
1196,0.0,56,Female,Rural,Mercedes,3,Comprehensive,1,2,12,6,Online,1340,2
578,0.0,41,Male,Rural,Mercedes,7,Collision,3,157,6,7,Social Media,663,3
660,0.0,35,Other,Suburban,Toyota,6,Comprehensive,2,185,12,6,Agent,610,4
200,0.0,52,Male,Suburban,BMW,15,Collision,0,140,6,4,Agent,64,0
613,0.0,69,Other,Urban,Toyota,11,Third-Party,3,455,12,9,Online,747,2
275,0.0,60,Female,Suburban,Hyundai,5,Liability,1,407,6,0,Television,324,3
337,0.0,54,Other,Suburban,Kia,5,Collision,4,324,6,5,Television,497,4
1009,0.0,36,Male,Rural,Chevrolet,10,Third-Party,4,390,6,7,Agent,1184,1
1182,0.0,41,Female,Suburban,Ford,11,Comprehensive,2,50,6,5,Television,1299,4
1222,0.0,51,Other,Urban,Hyundai,15,Third-Party,0,309,12,7,Referral,1075,1
970,0.0,39,Other,Suburban,Mercedes,15,Third-Party,3,178,6,5,Agent,1169,0
594,0.0,21,Female,Suburban,Kia,15,Liability,3,154,12,1,Social Media,747,3
1046,0.0,27,Male,Suburban,Honda,3,Comprehensive,0,267,6,5,Social Media,1080,4
854,0.0,19,Female,Suburban,Ford,11,Collision,2,424,6,8,Television,846,3
1420,0.0,25,Male,Suburban,Mercedes,4,Collision,2,374,6,1,Social Media,1533,1
310,0.0,50,Male,Urban,Kia,8,Collision,1,112,12,2,Social Media,290,2
1246,0.0,55,Other,Rural,Mercedes,17,Comprehensive,1,119,6,8,Online,1303,0
1352,0.0,60,Male,Suburban,Hyundai,8,Collision,1,88,6,6,Online,1456,4
239,0.0,45,Male,Rural,BMW,15,Liability,2,105,6,0,Social Media,435,2
640,0.0,27,Female,Rural,Hyundai,0,Third-Party,3,369,12,3,Agent,460,0
369,0.0,62,Female,Urban,BMW,4,Comprehensive,4,416,12,3,Social Media,465,1
1135,0.0,18,Male,Rural,Ford,18,Collision,2,206,6,9,Referral,1006,0
1460,0.0,51,Other,Suburban,Toyota,2,Third-Party,0,30,6,4,Agent,1416,3
605,0.0,20,Female,Suburban,Hyundai,0,Third-Party,4,266,12,6,Referral,642,1
1229,0.0,26,Other,Suburban,Kia,13,Liability,2,163,6,4,Referral,1357,0
131,0.0,22,Female,Suburban,Nissan,17,Collision,2,120,6,9,Television,-17,3
1197,0.0,59,Female,Urban,Honda,7,Comprehensive,1,133,12,5,Online,1128,3
1294,0.0,27,Male,Rural,Mercedes,13,Third-Party,3,122,6,8,Television,1288,4
1192,0.0,29,Female,Urban,Kia,19,Liability,3,300,12,1,Referral,1362,4
912,0.0,35,Female,Rural,Chevrolet,19,Third-Party,4,443,6,5,Television,1074,0
461,0.0,38,Other,Urban,Hyundai,12,Liability,2,89,12,5,Television,264,3
1028,0.0,38,Female,Urban,Ford,15,Liability,1,71,12,0,Agent,918,2
199,0.0,18,Female,Urban,Chevrolet,8,Third-Party,0,358,6,5,Television,291,3
108,0.0,20,Other,Suburban,Toyota,6,Third-Party,2,36,6,6,Agent,17,1
796,0.0,22,Male,Suburban,Nissan,2,Collision,1,100,6,6,Television,973,0
1152,0.0,42,Male,Urban,Chevrolet,19,Comprehensive,0,111,12,2,Television,1351,0
1237,0.0,66,Female,Rural,BMW,0,Liability,0,29,6,7,Referral,1384,4
561,0.0,25,Female,Rural,Toyota,7,Liability,4,37,12,6,Referral,543,3
1020,0.0,34,Other,Suburban,Ford,13,Third-Party,3,399,12,3,Social Media,847,4
1266,0.0,26,Male,Urban,Chevrolet,12,Third-Party,3,206,6,3,Social Media,1188,3
489,0.0,49,Male,Suburban,Ford,6,Third-Party,4,165,6,9,Agent,348,0
731,0.0,23,Male,Suburban,Toyota,12,Comprehensive,2,436,6,6,Referral,903,1
781,0.0,66,Other,Suburban,Kia,6,Third-Party,1,391,6,1,Social Media,825,1
256,0.0,57,Other,Urban,Toyota,19,Liability,3,482,6,4,Television,421,1
434,0.0,38,Other,Urban,Mercedes,19,Liability,4,8,6,5,Referral,365,0
359,0.0,24,Female,Suburban,Ford,4,Liability,3,276,6,3,Television,257,4
181,0.0,24,Male,Urban,Honda,3,Comprehensive,3,168,6,0,Television,49,3
853,0.0,64,Female,Rural,BMW,3,Comprehensive,3,324,12,0,Agent,894,4
1295,0.0,56,Female,Rural,Honda,5,Comprehensive,2,274,12,2,Referral,1123,0
1354,0.0,44,Other,Suburban,Mercedes,13,Comprehensive,4,248,12,8,Television,1402,4
819,0.0,25,Male,Rural,Nissan,2,Collision,3,111,6,1,Agent,635,2
174,0.0,26,Female,Suburban,Kia,2,Collision,3,79,12,4,Online,132,3
1393,0.0,45,Male,Suburban,Mercedes,2,Collision,4,17,12,6,Online,1460,0
725,0.0,32,Female,Suburban,Ford,3,Third-Party,0,459,6,1,Television,624,2
161,0.0,19,Other,Urban,Hyundai,8,Comprehensive,2,79,12,0,Television,311,4
973,0.0,24,Female,Urban,Ford,15,Comprehensive,2,380,12,6,Online,783,1
419,0.0,64,Other,Urban,Mercedes,18,Collision,1,388,12,4,Social Media,376,4
201,0.0,35,Male,Urban,Hyundai,15,Collision,1,194,6,6,Agent,267,0
973,0.0,39,Female,Suburban,Hyundai,11,Comprehensive,0,198,6,0,Television,1034,1
1053,0.0,67,Female,Urban,Ford,5,Collision,1,115,6,5,Online,1035,4
354,0.0,27,Other,Rural,Hyundai,19,Third-Party,3,31,6,5,Online,258,0
669,0.0,67,Other,Rural,Volkswagen,2,Third-Party,3,222,12,6,Online,474,2
211,0.0,50,Male,Urban,Nissan,4,Third-Party,1,461,12,7,Online,113,2
1084,0.0,24,Other,Rural,Volkswagen,6,Liability,2,87,12,8,Online,901,1
1436,0.0,20,Male,Rural,Kia,4,Liability,0,431,12,9,Online,1594,4
1097,0.0,31,Female,Urban,Volkswagen,8,Comprehensive,3,160,6,4,Television,1191,2
560,0.0,61,Male,Suburban,Toyota,14,Liability,0,452,12,3,Agent,693,4
807,0.0,63,Male,Suburban,Hyundai,19,Collision,1,327,12,4,Online,749,2
986,0.0,53,Male,Suburban,Mercedes,5,Third-Party,4,385,6,9,Online,1091,0
1215,0.0,30,Female,Urban,Toyota,7,Third-Party,0,309,12,4,Online,1195,1
1175,0.0,33,Female,Suburban,Toyota,19,Liability,0,102,12,8,Online,1202,1
619,0.0,33,Other,Suburban,Nissan,4,Third-Party,1,485,6,6,Online,505,3
911,0.0,22,Male,Rural,Kia,16,Third-Party,1,297,6,1,Referral,746,2
1221,0.0,69,Female,Suburban,Ford,9,Third-Party,3,162,6,1,Referral,1237,2
335,0.0,42,Male,Urban,Mercedes,0,Collision,4,101,6,0,Online,143,3
1497,0.0,55,Male,Suburban,BMW,15,Liability,4,374,6,1,Online,1613,4
1026,0.0,55,Male,Rural,BMW,0,Third-Party,0,188,12,1,Social Media,926,1
656,0.0,67,Female,Rural,Kia,2,Third-Party,4,370,12,4,Social Media,607,1
748,0.0,55,Male,Rural,Mercedes,5,Third-Party,1,315,6,8,Agent,903,1
333,0.0,56,Male,Rural,Volkswagen,16,Comprehensive,1,249,6,6,Referral,321,0
1155,0.0,65,Other,Suburban,BMW,1,Collision,1,225,6,4,Television,1308,4
1412,0.0,58,Male,Rural,Volkswagen,4,Liability,0,498,6,9,Agent,1414,3
678,0.0,43,Other,Rural,BMW,10,Third-Party,2,123,6,3,Agent,605,1
641,0.0,30,Male,Rural,Kia,9,Collision,1,477,6,5,Online,731,2
213,0.0,61,Other,Suburban,Mercedes,14,Third-Party,4,304,6,3,Online,264,2
303,0.0,68,Female,Urban,Volkswagen,17,Liability,4,278,12,9,Television,450,4
1152,0.0,43,Female,Rural,Ford,16,Liability,1,323,12,6,Social Media,1323,0
742,0.0,18,Male,Rural,Nissan,13,Comprehensive,2,290,12,2,Online,646,3
573,0.0,25,Other,Rural,Honda,12,Comprehensive,0,397,12,7,Referral,403,1
796,0.0,21,Female,Suburban,Hyundai,19,Comprehensive,1,277,6,7,Television,695,3
352,0.0,38,Male,Suburban,Kia,1,Comprehensive,0,157,12,2,Television,376,3
1004,0.0,39,Male,Rural,Nissan,11,Third-Party,2,2,6,6,Online,1184,2
485,0.0,68,Other,Urban,Honda,10,Collision,1,330,12,0,Television,427,0
161,0.0,54,Other,Rural,Volkswagen,18,Third-Party,1,9,12,4,Social Media,154,1
614,0.0,66,Male,Urban,Kia,11,Comprehensive,1,66,12,8,Online,540,2
529,0.0,20,Other,Urban,Ford,3,Comprehensive,3,168,6,1,Social Media,687,2
679,0.0,36,Other,Suburban,Kia,9,Third-Party,1,431,6,2,Social Media,733,2
1264,0.0,18,Female,Suburban,Volkswagen,11,Third-Party,1,49,12,3,Referral,1090,2
842,0.0,46,Other,Suburban,Nissan,6,Collision,2,126,6,1,Online,1008,3
1423,0.0,40,Male,Urban,BMW,5,Collision,2,196,6,9,Referral,1366,0
774,0.0,50,Other,Urban,Chevrolet,7,Liability,3,441,12,5,Referral,640,3
410,0.0,69,Male,Urban,Kia,10,Collision,1,14,6,4,Television,236,0
570,0.0,58,Male,Suburban,Kia,5,Collision,4,121,6,4,Agent,555,0
908,0.0,40,Other,Suburban,Toyota,2,Comprehensive,0,47,6,7,Online,859,1
271,0.0,22,Other,Suburban,Chevrolet,19,Comprehensive,1,113,6,5,Social Media,141,3
675,0.0,24,Other,Rural,Mercedes,18,Liability,3,5,12,0,Television,843,4
130,0.0,23,Female,Urban,Mercedes,0,Liability,4,3,6,0,Referral,12,0
146,0.0,66,Female,Urban,Ford,3,Collision,2,278,12,9,Referral,78,4
229,0.0,39,Other,Rural,Hyundai,18,Collision,0,172,6,9,Online,195,2
451,0.0,66,Male,Urban,Toyota,19,Liability,3,320,12,4,Television,557,0
1077,0.0,30,Other,Urban,Chevrolet,16,Liability,2,55,12,2,Social Media,1067,0
157,0.0,29,Female,Rural,Chevrolet,18,Comprehensive,1,481,6,7,Referral,204,3
1229,0.0,21,Female,Urban,Ford,13,Liability,3,446,12,1,Television,1036,0
911,0.0,25,Other,Suburban,Volkswagen,9,Comprehensive,1,14,12,4,Social Media,799,4
1453,0.0,54,Male,Rural,Ford,8,Comprehensive,3,387,6,5,Television,1530,0
867,0.0,48,Male,Urban,Ford,15,Liability,3,90,6,2,Referral,732,1
782,0.0,54,Female,Suburban,Ford,14,Liability,1,204,12,7,Referral,749,1
1285,0.0,62,Female,Urban,Toyota,15,Collision,3,246,12,7,Social Media,1130,3
1096,0.0,43,Female,Rural,BMW,17,Collision,2,493,12,5,Television,905,1
385,0.0,60,Male,Suburban,Chevrolet,9,Comprehensive,2,238,12,8,Referral,522,0
1194,0.0,25,Female,Urban,Ford,2,Comprehensive,0,359,12,2,Television,1107,1
985,0.0,57,Female,Rural,Toyota,6,Liability,0,415,12,2,Online,991,2
496,0.0,50,Male,Urban,Toyota,6,Third-Party,3,8,12,7,Social Media,499,3
125,0.0,62,Female,Urban,Ford,19,Third-Party,2,228,12,9,Agent,276,0
412,0.0,46,Female,Suburban,Toyota,10,Liability,1,216,6,3,Social Media,406,1
225,0.0,22,Other,Urban,Hyundai,2,Comprehensive,3,184,6,9,Referral,409,2
1321,0.0,45,Female,Rural,Ford,17,Comprehensive,1,194,12,0,Television,1432,1
910,0.0,57,Other,Rural,Honda,11,Third-Party,4,38,6,7,Social Media,1008,1
287,0.0,34,Female,Suburban,Hyundai,16,Collision,0,39,12,7,Agent,339,1
797,0.0,40,Female,Suburban,BMW,8,Comprehensive,3,15,12,4,Online,759,0
909,0.0,62,Other,Urban,Volkswagen,4,Liability,3,80,12,1,Referral,1029,3
815,0.0,26,Female,Rural,Nissan,17,Comprehensive,1,90,6,6,Television,850,2
549,0.0,19,Other,Suburban,Mercedes,8,Comprehensive,0,137,6,3,Online,432,3
622,0.0,49,Female,Urban,Ford,12,Collision,1,180,6,7,Referral,629,3
1477,0.0,68,Other,Urban,Chevrolet,2,Third-Party,1,64,12,9,Social Media,1577,4
1085,0.0,69,Other,Rural,Hyundai,3,Collision,0,114,6,5,Social Media,919,2
757,0.0,66,Female,Rural,Nissan,17,Liability,4,49,12,6,Agent,593,0
696,0.0,48,Female,Urban,Honda,19,Liability,2,284,6,9,Online,560,0
199,0.0,24,Other,Rural,Mercedes,14,Collision,2,145,6,1,Social Media,309,4
715,0.0,47,Male,Urban,Volkswagen,19,Liability,4,179,12,4,Agent,676,4
1047,0.0,20,Female,Urban,Volkswagen,5,Liability,0,415,12,3,Television,867,4
655,0.0,68,Female,Rural,Volkswagen,8,Comprehensive,3,484,12,2,Television,736,4
377,0.0,68,Male,Suburban,Volkswagen,10,Liability,0,362,6,6,Online,190,0
590,0.0,26,Male,Urban,Kia,12,Comprehensive,1,160,6,0,Television,535,0
354,0.0,27,Other,Rural,Mercedes,3,Liability,0,378,6,5,Social Media,497,1
480,0.0,63,Female,Urban,Kia,14,Third-Party,2,469,12,2,Television,314,3
991,0.0,67,Other,Urban,Honda,16,Collision,3,362,12,6,Social Media,1036,3
641,0.0,64,Female,Urban,Hyundai,11,Third-Party,4,266,12,8,Agent,679,3
1387,0.0,43,Male,Rural,Honda,5,Collision,0,100,6,2,Social Media,1202,3
924,0.0,18,Other,Rural,Chevrolet,6,Comprehensive,3,412,6,0,Social Media,784,0
978,0.0,47,Female,Rural,Kia,16,Third-Party,3,147,6,2,Online,1143,0
1452,0.0,55,Female,Suburban,Toyota,10,Collision,2,149,12,8,Television,1610,4
1238,0.0,32,Male,Urban,Ford,11,Comprehensive,1,223,12,9,Social Media,1395,0
1399,0.0,42,Male,Suburban,Mercedes,12,Liability,3,497,12,3,Online,1219,0
380,0.0,23,Female,Urban,Toyota,0,Liability,3,199,6,2,Online,205,1
1398,0.0,35,Male,Rural,Hyundai,17,Comprehensive,0,469,6,6,Online,1372,2
872,0.0,18,Male,Urban,Volkswagen,18,Collision,4,398,6,6,Referral,973,4
942,0.0,20,Other,Urban,Ford,10,Comprehensive,0,290,6,3,Online,1100,4
818,0.0,34,Female,Urban,Ford,17,Collision,2,79,12,8,Online,635,1
427,0.0,65,Other,Suburban,Volkswagen,9,Collision,3,371,12,8,Social Media,442,2
310,0.0,25,Male,Rural,Volkswagen,5,Collision,1,107,6,1,Online,345,0
826,0.0,66,Female,Rural,Toyota,1,Liability,3,476,12,6,Online,973,4
1022,0.0,57,Male,Urban,BMW,4,Collision,1,161,6,7,Referral,1097,2
651,0.0,34,Male,Rural,Ford,9,Comprehensive,1,147,12,7,Referral,831,3
125,0.0,42,Female,Suburban,Toyota,14,Liability,1,499,6,9,Online,27,4
126,0.0,58,Male,Suburban,Honda,13,Collision,4,204,12,0,Online,167,2
801,0.0,29,Other,Rural,Honda,5,Liability,0,311,12,1,Social Media,714,3
1206,0.0,46,Female,Suburban,Kia,13,Liability,2,306,12,7,Social Media,1071,3
781,0.0,42,Male,Suburban,Hyundai,13,Collision,4,460,6,6,Referral,809,0
